	CDH3	ERBB2	TYMS	GREB1	OSR1	MYBL2	FAM83D	ESR1	FOXC1	NAT1
GSM2529253	0.8219792037239493	1.3851493536259176	1.6312850394510146	1.9816114433472771	1.4252990871179676	0.5079515783463359	1.929788518210237	1.2070114772860239	0.2564387970642225	1.0367140708968208
GSM2529987	-0.4010395686023056	-1.4748243062063886	-1.1502011865642716	-0.2938426087446141	-0.4215670246045001	-1.2219366601969663	-1.1156621885188653	-0.06598456862493374	-0.7442517901841206	-0.5792308648988743
GSM2531206	0.4237286998879733	-0.25805294499970444	0.10979353477714386	0.035768061973655625	-0.24008177766615293	-0.5436429223358552	-0.49863239581279	0.28942650561015043	-0.42000831923637566	0.3477112520346089
GSM2528210	0.35261193947736136	-0.7276781267299623	-1.0265331314623256	-0.8149404369087031	1.1167382870081095	-1.0006529001684041	-0.9170348947258254	-0.5381635977890415	-0.17243868431720197	-0.3101721484628654
GSM2529711	1.7682411654089911	1.67003258399424	-0.4200436137098345	-1.310928746833201	0.050309490203889085	0.9470398736852821	0.3469684279735393	-1.8314757186952415	3.1960698663435356	-1.2952660128067095
GSM2529597	2.3201612646877345	-0.3639463329423503	1.0775609910956137	-1.4186489757565166	3.3200355100379677	1.2926865031388373	1.3504634513916305	-2.1615190293157722	4.041261069354525	-1.427244825638996
GSM2528694	0.9373141286332368	3.113009020057138	0.7907015097006065	-1.0112558993365766	0.14440060395190044	1.7934699047287403	1.1189622191053488	0.18335628343335156	0.20534908142795527	-0.22886827797782475
GSM2530340	1.5497765994716979	0.29725347725136725	0.015806828155169553	0.7326064771590112	2.3490085397264036	-0.032936704492415224	-0.11395009044314809	0.2226736908508912	1.5818250785706278	0.7891312108388643
GSM2530728	-1.4792096024477568	-1.7777604748218008	-0.2921348108554024	-0.7391309639175857	-1.0717571758324373	-0.4277097564015325	-0.17632919488960008	0.19184729864435354	-0.9602607531818554	-1.858379700528568
GSM2528292	0.887267839549783	0.7871574446719416	1.4184426425037884	0.7094859736489784	0.19613759053612378	1.5285662784486271	1.2480836062040117	0.7913863346101503	0.5535222930928909	0.6845811481327276
GSM2530445	-1.1900278563652256	-0.821675313204922	-0.8214317535798579	0.39084839305574187	-0.5079318613934872	-0.3101517089515363	-0.4729450330697745	-0.5862625907776492	-0.8127622613518418	0.40171180186235406
GSM2528453	1.1777029970642516	0.31218284663431084	-0.3500668569090642	0.9536011329491719	0.8365623069932834	-0.7320421048378616	-0.34290195782442906	0.7365765673144956	0.32530755452172666	1.080879409642477
GSM2531065	-0.6445818500768942	-0.509937137636071	-0.8253155207801943	0.7400304287065644	0.49895154485956367	-1.0009153482697548	-1.0998604063766269	-0.35233370880599296	-0.28066562095445957	-1.5170684361707527
GSM2528269	-1.2050722696326432	-1.2112031018868543	0.18448361735172383	0.37603871238656617	-0.5469696400348657	-0.596778522554386	0.06385284052230661	0.34819492523496076	-0.309112330796169	-1.028920724223244
GSM2530865	1.896840335966064	-0.23514513962459274	1.7215163364136745	-1.1046093463699231	0.4824295031178164	2.0410387265478884	2.0783669829765357	-1.901719110927164	2.9595505260017387	-1.421254958254869
GSM2529742	-0.06472757264660853	-0.7701960912234024	-0.9115715290656641	-0.4528514160721666	0.0689541456791635	-0.9369395597630806	-0.7054561118287307	-0.6713572511577773	0.16799975876495662	0.16907697052154394
GSM2530040	0.019157518303610368	0.3734947883791421	0.3656643797754256	0.6908097571096276	1.133890547646228	-0.303942166863458	-0.27710574171812874	0.6384448566255839	0.5360685498441694	1.4529474399122464
GSM2530405	-0.4319214681682221	0.379203558727675	0.4489013114297034	0.676901714293354	0.45927092001124104	0.7504528181830976	0.714564741065726	1.6042404517094915	0.08542909217493436	-0.7296589923721426
GSM2529033	-1.3419203177221506	-1.4176642231067622	-1.316487357511068	-1.4041446103989519	-0.7962326603095349	-1.27358049961967	-1.0916838839934564	-0.9425836462989933	-0.686663595449841	0.11558166918438247
GSM2529342	-0.7218417538188634	0.5565403588086194	-0.4243112854602935	1.7916857627979288	-0.2533914997020822	0.030880863616800938	-0.5053669442271026	-0.30467292910150756	-0.0013745957055829212	0.25515730275535514
GSM2530526	0.8863402039392719	-0.9892847468979726	0.7154972925475258	-1.1237667593006633	1.1635917522215418	0.7133370484366325	0.13516828571864642	-1.379117382457701	2.038163688105832	-1.2188818105912023
GSM2529642	2.1315948047149833	2.9043143656704946	2.2871122539684348	0.4220358179489009	-0.8069712507135193	2.204554535536507	2.7186779578503626	0.00010982025327977561	0.33904985395611104	-0.6516963521991905
GSM2528950	0.8521198102806787	0.2789314656084948	0.025259688567390755	1.0589716754327954	0.915527753865308	1.0083754748003293	0.8295106001589725	-0.1266952198821287	1.1677356961394707	1.0259030590075042
GSM2528653	1.8318824776697242	-0.7150378559483894	2.464111424856433	-1.4793283667993022	3.0074344826217962	1.7138762140587582	1.894856293120664	-2.0052401433539777	2.072502323129196	-1.6329319160787519
GSM2530528	2.270144757481585	0.18106791510720993	2.2660715666837308	-0.26392481772856596	1.437603613170058	3.2057413378838935	2.65002983494088	-1.2496522584535315	2.3144223197224907	-1.1047407168803245
GSM2530654	0.22878817216625888	3.088792721250876	0.6144925424883215	2.379347231446462	0.9173488576332224	1.5769097903116231	1.5237507311394025	0.6892243151629313	-0.3977408882623054	1.4545814127337686
GSM2528765	-0.9513485055676677	-0.1229517581366076	-1.0112231059916041	1.3790806591292157	0.9495627382724681	-0.9763760701719979	-0.7516032946645209	-0.4952337276298651	0.07949680423412225	0.7046188759578363
GSM2530696	0.5074557797512844	-0.4382893720489622	-1.2690547534371706	-0.48233789998061255	1.2048738766521945	-1.0162741412884557	-0.7796610853047611	0.1956506409918994	-0.2693872160503814	0.4404288185601722
GSM2530469	-0.6396404604396775	-0.41984797606819096	-0.785689881003387	-0.7966125001938883	0.06587088536615002	-0.3791931114930926	-0.3741327150841796	-0.0897390608489325	-0.7189626805025194	-0.09693254912491743
GSM2530898	-0.04441709526155172	0.03483324189448615	-0.12175454767031645	-1.2967229153195274	-0.8177441757101516	-0.06491059881806135	0.21900513438727148	-0.005828058150058782	-0.612475475972974	0.4287807486843598
GSM2529702	1.1307004801014082	0.07529036550493784	2.494311181368121	-1.2977362934178276	1.413578638393884	2.699839079775557	2.3760006599775023	-1.9451619994773288	3.713015373465493	-1.2098937559974532
GSM2529447	0.16353449493098507	-0.07715500852740648	-0.16675826626620505	0.3156228032057947	1.068513764115434	-0.9519946574664087	-0.7970266655105648	0.16207879187310845	0.7133715791011641	0.7146837611687131
GSM2531150	0.1664769505212402	-0.5841967873310036	-0.2115835408149867	0.6332080365023551	1.4377320679519654	-0.2846232254085687	-0.38990557047161345	-0.4854499129463943	0.36768379212415975	0.35708444347302065
GSM2528687	-0.7208942154808843	0.09710279817893437	-0.24090943728634034	0.2581604827630364	1.7375892750761044	-0.9547959590353393	-0.4472294516026206	-0.40859633170173226	1.5347750916786005	-0.20098556678373522
GSM2528234	0.5522369721087728	0.3311068951060409	1.5853762627592383	2.5310430752485455	0.14788846206949452	2.8645130854616414	2.5913434225100227	0.4939531119920878	0.9085295426636445	0.522222137238597
GSM2531163	-0.30477251402836986	-0.13463224450822103	1.6336797769787654	0.19899634038094255	-1.080153900291693	0.6714089390907788	1.4019736288623	1.143613909795932	-0.6857971300795368	0.2522079638858893
GSM2528156	0.9160411724374227	0.7558633627523325	1.6040079727814782	2.091605238835993	1.3608416484490087	0.4806502233030569	-0.10169882094245886	0.01268675888748835	1.6081381989459003	0.8398304549599378
GSM2528587	0.5303522878783592	-0.3897915430560099	-0.45782095069116296	0.4989688771948411	0.48304701285548196	-0.4706828487478211	-0.41793248179012926	-0.1297747430585967	-0.12998498305938008	0.07533913134963816
GSM2531123	-0.39449106569414155	-0.8225951916412064	-0.020948674700533056	-0.29831865551516007	0.31666217092411025	-0.3568831309782499	0.0020818704756628884	-0.2897033036077281	-0.3019109756842926	0.5858371145084434
GSM2528912	-0.9200565673522999	-0.2532906195929639	-0.5812191217664056	0.4575234808940647	0.0020334570028907994	-0.9314502498368195	-0.7725171807140341	-0.5314272659922966	-0.2366620098205426	-0.4603778747018426
GSM2528495	0.1619670273931088	0.061680532432099484	0.12136809195125708	-0.38526547163275127	0.2436052418680751	-0.47887007668347914	-0.2531271922906613	0.501295238047677	1.116117856689695	0.5844316808704777
GSM2530286	0.5500750209419626	-0.7256237065109088	-1.0528037876803968	0.5377540515971158	-0.027030538166729363	-1.0340964136512223	-1.0795007701234929	-0.5041604037679888	0.13851135709043472	-1.5710621467147556
GSM2528178	-0.36051966389726764	-0.06060963165017578	-0.4689455443116303	-0.02141304369403945	0.14402522000006293	-0.6270546872163334	-0.7437893381596794	0.030762744168561815	-0.07731261885878277	-1.203613797373419
GSM2531259	2.162211045412678	2.747984554596836	0.809486023604426	-1.0684716662328528	-0.7381250287674561	1.5175746953788956	2.0586466131811836	-2.084249603979074	-0.1573422626344758	-0.565054084811968
GSM2530631	0.6875581034110297	0.4111573005730017	0.6741586600225359	0.017308126537081057	2.8418183984588845	-0.0055357733072941406	-0.08168860685929824	0.5236759288491475	1.0123434767836448	0.3674418717917698
GSM2529521	-0.2146379353306323	2.4112531234828203	-0.3464659362682028	-1.0548673137449358	-0.9316470388775633	0.8102641261794079	0.5231112036017287	-2.0434274748191124	-0.38740413365794124	-1.5304335481027516
GSM2531181	1.1376237293457505	2.467066998727598	0.10165022888270953	0.8866719235713277	-0.014022321031254165	1.11833109917328	1.0715856238109207	0.5913259016842413	-0.7158255169099763	0.24408423660930276
GSM2528450	1.0242966271309235	0.8891586138135441	-0.3035204441748037	1.0135665508710703	1.2955701367672716	0.4696870102718256	0.18279403876006786	-0.20421434384590603	0.4765501061698072	-0.2216775886142822
GSM2531275	-0.6549545363871617	-1.571823791079725	-1.1983437727859967	-0.5081282005998579	-0.9755416558580259	-0.8469568138261123	-0.7046764622184524	-0.44437222507871965	-0.8802184112146433	-1.3266872765655506
GSM2530071	-0.26394033672277334	0.48616133576132947	-0.41716675787561713	1.122807602786424	1.5364111420942026	-0.49365756587170884	-0.7589728316026954	1.150360694968167	0.4964190329943148	0.7289540318791244
GSM2528847	0.2777859462369569	-0.5578900785220094	0.877650945727464	-0.7184597871166983	2.428186009559293	0.5667026741320538	0.15907007270855028	-1.419018969607549	1.334222090112487	-0.6410612359763677
GSM2531217	-0.16911764445757146	-1.5020572986524419	1.3542974477999152	-1.419139588868055	0.13046329709316443	0.8115946843295787	0.3567266984077897	-1.8392012308791608	-0.14840426185249084	-1.3058768975405883
GSM2528734	-0.42870662306774787	-0.24124766721174679	-0.9725986625256487	-1.355786687212013	-0.8997766563795337	-0.15664744540963274	-0.46001335613918237	-0.3577233694345546	-0.6901097007220081	-0.1637191942761244
GSM2531189	0.5164773819988208	-2.1084173367453456	-0.9279156963617389	-1.3655837527025967	-0.801147107473156	0.47648302283225435	-0.0012959626785609094	-2.3395262635812553	2.0408928834970643	-1.7902437843064107
GSM2531119	0.4994908536350323	0.43847718165077015	0.41495533469003604	1.6219921837941234	0.23040401112879927	0.38899425689955097	0.9594219319924563	0.8945954029182726	-0.100798753417134	1.238558579326544
GSM2529590	-0.1689719111736647	-0.9541725852659234	-1.0316608075284097	-0.8257959560780329	-0.04826813308716065	-1.0063741469357008	-1.0556902961262025	-0.24786406331924482	-0.4994792482327099	-0.2559109247050574
GSM2530541	2.236618001725284	3.4994499630408815	2.1725103576495615	-0.6320213401852495	1.6696893840331792	1.698625836500577	2.183469200039639	-1.8805698914869615	1.492909277009775	-0.5789835325573355
GSM2530894	-0.9301596972528497	0.308569512485554	1.0044548127970296	0.3936783328846003	-1.0213215613016997	0.7461640850251464	1.03076007447019	0.6268538707389292	-0.7644585667363875	1.930512979566559
GSM2530444	1.118031615231673	-1.5654492434871081	-1.3285760799794646	-1.709067995675081	1.7980798952290225	-0.7974102827686594	-1.0433177490723917	-2.430749451292423	1.5121960496763323	-1.8969582643071496
GSM2530777	2.8109546236665652	-0.6018088161223075	1.1808348513602724	-1.5497744769500157	2.5089649980370328	1.6798227868374913	2.192666296920861	-2.2204406656909343	2.4416504573133113	-1.6514138069160795
GSM2528393	0.28144255946936153	0.833480272320549	0.12868892175314317	1.2163349761834588	0.4620853127754588	-0.2549840750914425	-0.2718190790799089	-0.3808364397778312	0.8490165312321338	1.087837378130859
GSM2528907	0.3405233180777449	-0.04970737372969752	1.7366725309842785	-0.16325038948462875	1.4455123024932217	0.7166722506196773	1.0996820689011035	0.8643834728696479	0.2596685048455621	1.0042661531092574
GSM2530826	0.1969487707981803	0.877373732836025	-1.0340365958265387	-0.5739865327937096	-0.6771044938772758	0.3275460305500275	0.49929984664971244	-1.3014049578031806	-0.10510349531249545	-0.4659013627185573
GSM2529198	-0.7408229369759008	0.3178547033255066	0.23219535370551256	1.191606711239366	-0.7416225755520335	0.30420467384021294	-0.00226014829894921	0.23327373021054196	-0.2511801979432611	0.6367982534041701
GSM2529925	0.5173138142026458	-0.3684780623290714	0.6233999964094359	-0.4353296411571344	0.008716100550904023	1.053929333704497	1.5657387992339236	0.7082237625670895	-0.015399380086483611	0.5906599756864939
GSM2530459	-0.03854927544487813	-0.7256154404911245	-0.5739529396650822	0.15102435418496551	0.5144167360431353	-0.671374153316644	-0.8910713759008927	0.20443645722996823	0.7217849436851154	-1.0297211422665338
GSM2529378	-1.368389199061072	-2.287406571674336	-1.223974466027048	-1.6908534165504985	0.10857716066837302	-1.1701614678077206	-1.161434056151958	-2.2352170280183823	-0.1623896184335832	-1.6289453309500113
GSM2528143	-0.610548185206551	0.7872989670208076	-0.16215770414941597	0.38292469277900265	0.17342728300397464	-0.19168968986151505	-0.3585154242775744	1.1099808758194174	-0.05745369555532103	1.8329882080091107
GSM2529738	-0.48217642159617863	-0.40328439247913067	0.30981753012185176	0.18943976735629284	0.09034149521597175	-0.1510847335197807	-0.349182330395589	-0.09762746974194873	0.13145189848174835	0.6050757663490341
GSM2530815	-0.11069571598570692	0.9601078765345978	-1.015429970877189	0.7323598088672544	1.1936514980351296	-0.8817009887422723	-0.6596688906292397	0.6359478343813384	0.15954186698678327	0.208970798982285
GSM2529839	0.09741775795348903	2.720606791853969	-0.392042842734023	1.6400416246085	0.10909035292429797	0.8547375168097594	0.8209449639521068	-0.48397439726921404	-0.2817148817703324	-0.3800174846337889
GSM2530026	0.026937908938663352	-0.0639526611964161	-0.42868274600698336	1.4093134584142106	-0.11081266462149432	-0.5601281357434664	-0.0660897076631268	-0.1744565949829737	-0.3480304787328435	1.1431121910489832
GSM2528225	-0.5686365752188552	-0.4554699732339938	-0.09606941032319928	0.38292054163301287	0.08849450409033917	0.520112576032765	-0.31069440398408854	-1.1562443789370727	-0.15575917892656832	-0.6225418804762114
GSM2528920	-0.4234518063975761	0.0870827604253359	0.8039548915710429	-0.18571701254997544	-0.6035764567993744	-0.37505446664447195	0.3711336386094663	0.6926173784674291	-0.8801860631642583	1.3115148436244084
GSM2530382	0.08595001030073489	-0.1766541266582398	0.14292472136569054	-0.44010487122427916	0.22550945244924228	0.52514231516	0.39782510806752513	0.6988114740108027	0.09000945372837969	0.19700563098849388
GSM2529468	0.017923695885533327	-0.054518629605071034	-0.09051056700861726	-0.548563033786746	-0.7431471343586573	0.7068848768136564	0.8697879505352494	0.20022347229823842	-0.06719735444652476	-0.6375247122968923
GSM2529829	-0.9902228645093548	0.03779585566065181	-1.0562019818505386	-1.1260466490171224	-0.8282038702997292	-0.5050424850648939	-0.9272333780962433	-0.20680334299553785	-0.5542639011439147	-0.6672374803426917
GSM2528176	-1.0676209916785164	-1.7639986314883094	-0.2992278466994668	-1.6544048015586503	-0.7011803704240449	-0.21713600685474768	-0.9538368817267441	-2.0912039035514933	-0.8325434838171503	-0.981369166412975
GSM2529137	-0.4610164830533981	0.20564656130405784	-0.2887415072174979	0.25611941871059346	1.1276491203373484	-0.6104545736734803	-0.12158288889739352	0.39285657893040804	-0.2362669580284192	-0.03192309514222657
GSM2528835	0.21679675024277262	-0.7012509428582188	-0.5388195078576443	1.0586376622941427	0.1571470282596151	-0.5797896364243329	-0.5841964252499224	-0.3116290303611682	-0.21805975795427687	0.5178247802643076
GSM2530809	-0.9891699526624312	-0.33893244498020597	1.4966936935680197	0.5462209667594007	-0.78091504594924	0.6650668212404275	1.2280661150261631	-0.2306175291375072	0.31574073074388764	0.24040977683644232
GSM2529751	0.7786909629244079	0.28689285941467363	-0.287125148782224	-0.4105098170289586	1.3336100206106964	-0.33882211495692116	-0.6404096648302788	0.19813495778380386	0.8878625003365255	0.18971904089462865
GSM2529947	2.34184497526636	0.8642013627495052	-0.34155031220375365	1.008388129010114	3.0298803438211075	-0.34159254230735026	-0.32483959893749215	0.048439433696068554	1.2719469025750405	0.7449785782148796
GSM2528630	-0.3493551229770247	1.2695380428500214	-0.7972828490788157	-1.384304894347183	-0.6144341495150908	-0.30864852073504384	-0.3229479385661718	-2.304247702823811	-0.7013098553405311	-1.3608815262007088
GSM2530282	1.3052440099426474	0.6621904396281594	-0.21964252808000934	0.617209716768147	1.017234304329769	-0.06525347553238768	0.1337693305897627	-0.1988120423652277	0.7049012112099198	0.3427899906528851
GSM2529727	-1.3281987656753915	0.46739505377043855	-0.033829188934691765	0.5742818055214604	-1.072440338749807	-0.3428757662428379	0.15881557679082078	0.6327528378976106	-0.40871565268038174	1.4224844608348926
GSM2530497	-0.3435989474398401	-1.1695330892270381	0.7640398413165587	1.89902943004031	0.5273994814414813	0.10556120389736078	0.5678593783872741	1.365486787255818	0.36669315598273006	-0.08672527111255998
GSM2528190	-1.5071851849940352	-2.9656875472598387	-1.7785610070829134	-1.667534546496108	-1.122103096344153	-1.3233700613204653	-1.317986033007663	-1.7203109717800655	-1.0976979732054575	-1.6460251389353946
GSM2528435	-0.5573500376076574	-0.2523821005606502	-1.186585659654546	0.5338574807096181	-0.33937525131555507	-1.2102405423547729	-0.8174728016716943	-0.371670638935254	-0.6698376313361107	0.5518641843054236
GSM2530640	-0.5237206838338582	0.01521055989555604	-0.35792921337271916	-0.35275312800255465	-0.027249122875240152	-0.2576914266304845	0.26536793302782397	-0.7554080748425703	-0.03481160151555766	-0.02719351399584897
GSM2531009	-0.33753328122780435	-0.8267948008902062	-1.1683886759590523	-0.885719871255873	-0.5532749541812428	-0.9223323227875012	-0.6678892213439781	-0.609749674889166	-0.5273821876536297	0.46726836480271267
GSM2529846	0.3061488611054939	1.3238506149909428	-1.0294526782947149	-0.06003240702363594	0.5544037708403817	-1.0768368483025905	-0.9100953661079946	-0.35933598697595154	0.26846285403532866	0.05499367231764403
GSM2528282	-0.3187838017347971	0.6056089890209646	1.04506030649808	-0.19017697211999557	-0.8284340451528336	0.49471066270384456	0.7727348309547646	1.1664738430258805	0.3591517080366119	1.7290153844873326
GSM2530778	-1.2977113833582516	-0.8558766920188567	-0.36008887108280774	-0.3591636612431732	-0.26113994438093885	0.04947811229545161	-0.5013659903734525	-0.5608738472769733	-0.31866816323272923	-1.7177215621631963
GSM2528695	-0.46738214509169895	-0.44983699243551256	-0.034904361595112246	-1.0219976887382223	-0.7771068091136786	0.11829659122882046	-0.4381774242875807	-0.020971845087665003	-0.8806191330302293	-1.3042715973801386
GSM2530838	0.9839299064529226	0.6904174935130497	1.72922093135792	-1.3139807828105072	-0.08908906277723698	2.1459758528875597	2.165336741792887	-1.18897432664774	0.8080162746049074	-1.145162559274349
GSM2530424	-0.7321407008778401	0.3795197070373918	1.0992232924339627	1.5776078196927794	0.3067533285139562	0.3373848792797615	0.4753905879595068	0.8757545468572715	0.22866984074715752	1.5417210385291307
GSM2528693	-0.16188088839590792	-1.8458459413113824	0.6872487595372725	-1.5011252054550481	1.5094283217811364	1.1833789470621239	0.954939547972696	-2.2096010780132187	0.189840558915853	-1.8091401093015644
GSM2528997	0.9076017063833287	0.7836956518843226	-0.96325781998443	0.07781370726187888	1.2084024461959155	-1.1841199893050665	-1.0734019437398714	0.4620119637171084	0.05127705742962989	0.7788636696941871
GSM2528461	-0.41901403239382046	0.04683782281482222	0.06636041602833179	0.4704819389224333	1.9792633545439244	0.1560534084199933	0.15187517798266845	-0.6515530226130567	1.181676683299326	0.19471598791451872
GSM2530599	0.7581057078991903	0.3256627587749876	-0.39751821085370126	-0.784251760310956	-0.999290415596398	-0.17645150065873627	0.2697600708262015	-0.11632522178015292	-0.6718129019740012	-1.2667407328602531
GSM2528782	-0.28997054494879154	3.368552916541584	1.0685459624879277	-1.1006497245065678	-0.9033260351690703	1.6117346286439063	1.3328991727220454	-1.8565602019699468	-0.412795516829389	-0.1981472291526495
GSM2530069	2.858391444991997	-0.11382365973653191	1.8224488181719913	-1.312576543293779	1.9111554505409263	2.100863370334362	2.460584888950775	-2.175520017099563	2.8166099860328284	-1.1817359298387389
GSM2530959	-0.7071316722175844	-0.14494978875584535	1.7854206276871458	0.7084660499202265	-0.5056755605640404	2.2807264727705188	2.4642452527968	0.5544594915548012	-0.4671527418409409	0.18904966016380734
GSM2529457	1.267552399746075	-1.3966201859097982	0.9856266277695573	-1.2581602364993498	2.020628208275714	1.5840882959563036	1.7116229477914062	-2.252574769162564	3.0077054448337135	-1.8057212245756968
GSM2530902	-0.4364152073351092	-0.054871491308266136	-1.3030299417590439	-0.5971596075894007	-0.10585820584362357	-1.1455688582535588	-1.1671736435247964	-0.6658365614953118	-0.5674594904255771	0.8518697816204618
GSM2530325	3.180201811154864	-0.3778793504874268	-0.3039799561821434	-1.3228001062799608	-0.9907185051160037	1.892857583004628	1.7854605932422332	-1.2501832513781435	0.45071899225800816	-0.5580941023833287
GSM2531126	-0.2802152354986882	1.7620244582004359	0.20222470888089122	-1.6401714560263816	-0.6977392922702379	0.7418760681575213	-0.00622101354038916	-2.243114995966409	-0.6824827481788105	-1.49253075135707
GSM2528721	1.136976077339062	2.450859187960587	0.2549053292538422	-1.5436637898591048	0.22606816430953527	1.5021770405805628	1.5723513988917712	-2.3017534208508716	1.8330213736362644	-1.8225241320278436
GSM2530167	-0.10316140317424133	-0.8573129032776816	-0.9207079361005805	-1.7228114565398038	-0.7261159750887898	-0.42204804330725715	-0.3901804869735501	-2.2940983535624935	0.7678653025135	-1.3012691952051847
GSM2528454	0.2460129052025258	1.277648377276624	0.10482017417691207	-0.2402917410730087	0.19262833266395069	0.1650591198996335	-0.479662241213647	-0.8965592689941441	-0.5207195515935913	0.8870567954813418
GSM2529626	-0.6101733691912515	-0.036092956706027614	-0.01900897340705136	-0.9050264976502441	-0.4495262444249662	-0.21980229233080625	-0.2160066656053275	0.6773519517528174	-0.4373390684875073	0.2099188036421313
GSM2528796	-0.5146660801969313	-0.3463144948698341	-0.2535212476573917	-0.1661771304425392	-0.32240174837545044	-0.05091702920506027	-0.27122682610969934	-0.17237242942023126	-0.2822883273935232	0.566401627278489
GSM2529573	-0.41051813272973325	-2.0318588367876202	-1.3111445129011483	-1.3761763218423997	0.2939391490894385	-0.5000837074445579	-0.7658874909079377	-2.0768676260683154	-0.23113313976389166	-1.8124607933133257
GSM2528382	-0.22016955328369125	2.920623320167698	0.33928324584041863	-0.9072766800169837	-0.08217836985649153	1.9687504166822405	1.7228623996596013	-2.02845015027923	-0.0612854955067281	-0.9453450774580744
GSM2530662	0.004158613735354681	0.06215961996931927	-0.3925587483072613	0.7690858171665288	-0.05106024779139836	-0.26449150549848793	-0.39683967963113836	-0.1575958459540918	-0.47670735269836406	1.2883359846552502
GSM2529923	-0.7147659837270168	-0.5944012279110488	-0.8475477244922055	-0.8674385772929301	-1.032325148261971	-1.0089645244537622	-0.6820169007526489	-0.2717507815687657	-0.5269033483219597	0.5117502921778567
GSM2529236	-0.7686880983213492	1.105526372971146	0.7547849607629415	0.8495220314774375	-0.9253048362856933	-0.13254429955587532	0.2033724681770516	1.433595266856715	1.1943834179402486	-0.6895782823269385
GSM2529784	0.1314910980851367	0.621648000597574	-0.42411491793480316	0.31797356298445023	1.4471224294385048	-0.666105174218	-0.6603277077525078	1.054811262746405	0.4913988533658018	1.4859288771808479
GSM2528972	-0.35803489883217526	-0.43380380224761605	-0.8889027972945744	-0.6769898687753153	0.735166887519978	-0.9186544728648823	-0.7783522455222723	-0.2063143627460396	-0.0002634590275207575	0.06232569958513605
GSM2528744	-0.9103680594872561	-1.4317739452189415	-0.008149512316030146	0.2575525147524165	0.27581224140486205	-0.6172167585542357	-0.3963616595422858	0.6275390872607524	1.0256449435041768	-0.5654204039313347
GSM2528680	-0.38972073392838524	-0.8242410484352263	-0.11490095716129686	-0.22712426490333643	0.6355554512341761	-0.37657787388542174	-0.3140285774760806	0.038937213592521745	0.3237525525393054	0.9609420743376205
GSM2530364	-0.05973995850436474	-0.8448958711000248	-0.28754799948769083	1.6019571545419562	0.048906903212082596	0.08033180530804628	0.7073384791044642	-0.36632794262878915	-0.37593897870590426	0.011985477840696075
GSM2528554	-0.06992082927223384	0.6143741493192976	0.844732219672924	1.2134437024972913	1.7689047506010522	0.06974648993402163	0.4952687938775148	1.1950464016801048	1.017943350903719	1.6603138248111526
GSM2529714	-1.0353239619880064	-0.6332341592762075	1.2658186176135302	-0.2220418344128879	-0.8500981341508405	0.7126775379186703	1.1116286708024212	0.8857551456291306	-0.531154016896244	1.0349503208530997
GSM2530232	0.6968189774751125	0.9151883865792382	0.37728165602757985	1.3934196659632438	0.8040497521777518	0.17689741028849293	0.06992093856401761	0.8376682629597102	-0.2095102889677432	1.1899888100015563
GSM2530029	0.6011030034045448	-0.5175389835731179	0.19341922397353217	1.0009831165068774	0.8839977645096582	-0.6928639067857904	-0.0498200799375181	-0.5850349671062139	0.1662810562567544	-0.2011816273629361
GSM2528343	-0.7186098863562536	0.016042382544074845	-0.5226392532438213	-0.21871405817233924	-0.03202222620268588	-0.7712876833732012	-0.36332382879044195	0.8226685385806873	0.050440729838848904	1.4755055816995073
GSM2529769	-0.9480055339905438	0.34637648271247556	1.0145912947183298	1.1593904569323763	0.9114154054229887	-0.25725419895005885	0.8785313332147967	1.0215617583280607	-0.39000645850952903	0.7988953606644097
GSM2528608	-0.2761796751077557	0.561741624486359	-0.848197661747304	-0.10517372961328945	0.41722261104992725	-0.8626095989171315	-0.6523278433734068	0.27231161384253527	0.6521241100734636	0.18404255348819362
GSM2530460	1.0348511026683396	1.8579543075390266	0.0559468291351862	0.8546591123522544	0.9989126392321004	-0.08439259180163917	-0.4313848525799457	-0.009830293056194019	-0.07216814484821135	0.38075314078463146
GSM2530911	-0.06381505469103015	0.007803223888182588	0.29779326334969475	0.2684252528295136	-0.18604094002957255	0.0653283958124619	0.4766115582761163	0.33908243812143335	-0.3436126118165558	1.235656081055112
GSM2529138	0.6740808740569123	0.1716122676766212	1.6950757339486007	0.9781178141789899	-0.8784227383973991	0.29047825036543845	0.9494177416972239	-0.5670545186452148	-0.5598299813368373	-0.15916370013267184
GSM2528198	-0.6089663661821729	-0.93146989240506	-1.481601324632939	0.13633637944068086	0.1310186146991851	-1.1583180647870779	-0.8600480374864935	0.026891871597313034	-0.1985606389507734	-0.5317498748117094
GSM2530636	0.6106807619920216	-0.004140494126209214	0.2863658746273226	1.3156978798266579	0.21428187226091486	-0.5701296326528913	-0.41091812129121513	0.6911555266274138	-0.14935931453635057	-0.2075631999564278
GSM2530084	0.3216360777219341	-2.0130598884034665	-0.8219699771094094	-1.626899505003269	-1.0950247371047352	-0.49183503599168643	-0.8260508493167573	-2.1828233261275582	-0.18752740821160344	-1.6424327279418094
GSM2528855	0.2644508474318404	0.4918169762038973	-0.05157283056486767	0.502710601874791	0.4972821545124565	0.2820797769032769	-0.4056001480856604	0.13796346531583129	0.43693757475331657	0.5614725679382974
GSM2530502	-0.3515022335146185	0.27470055677382194	1.1504798944564425	2.011690040322148	-0.2118857974254928	0.2094852378590807	0.04782741579833552	1.7612229269746802	1.965853000157088	0.774113813025184
