	TMEM45B	KCNJ11	KRT5	CDH3	MAPT	TYMS	MYBL2	FAM83D	ESR1	FOXC1	NAT1	SFRP1
GSM2528382	3.3022522454657235	0.32628751383524623	0.004099443636668044	-0.22016955328369125	-1.2967348348440948	0.33928324584041863	1.9687504166822405	1.7228623996596013	-2.02845015027923	-0.0612854955067281	-0.9453450774580744	-0.7350361229271197
GSM2530662	-0.22121067867367383	0.06769480567125853	0.07318221555976413	0.004158613735354681	0.4698501969359019	-0.3925587483072613	-0.26449150549848793	-0.39683967963113836	-0.1575958459540918	-0.47670735269836406	1.2883359846552502	-0.4994448108509143
GSM2529923	0.9174388851104253	-0.6071338328593541	-0.3239556685616163	-0.7147659837270168	-0.276601923350833	-0.8475477244922055	-1.0089645244537622	-0.6820169007526489	-0.2717507815687657	-0.5269033483219597	0.5117502921778567	-1.2132689443534326
GSM2529236	0.21844657908367882	2.215596513148927	-0.3604317926492304	-0.7686880983213492	0.9789429081517464	0.7547849607629415	-0.13254429955587532	0.2033724681770516	1.433595266856715	1.1943834179402486	-0.6895782823269385	-0.7935930118299049
GSM2529784	0.05416271622211032	1.7049276490121605	0.8274998751367926	0.1314910980851367	1.2955219628067998	-0.42411491793480316	-0.666105174218	-0.6603277077525078	1.054811262746405	0.4913988533658018	1.4859288771808479	0.3038251709470942
GSM2528972	-0.47301910530605046	0.031215874748828223	-0.0021542499471608966	-0.35803489883217526	-0.10980874153080465	-0.8889027972945744	-0.9186544728648823	-0.7783522455222723	-0.2063143627460396	-0.0002634590275207575	0.06232569958513605	0.060112355572828985
GSM2528744	0.3367756308252797	-0.07254306384352545	-1.4614932988046379	-0.9103680594872561	-1.5725334329183867	-0.008149512316030146	-0.6172167585542357	-0.3963616595422858	0.6275390872607524	1.0256449435041768	-0.5654204039313347	0.18934408218805152
GSM2528680	-0.040428871016415895	-0.3707515197628215	-1.1142528075801383	-0.38972073392838524	0.21338294371036828	-0.11490095716129686	-0.37657787388542174	-0.3140285774760806	0.038937213592521745	0.3237525525393054	0.9609420743376205	-0.5507286109268923
GSM2530364	-0.7134372173928353	-0.08050722759488294	-0.07146454295253318	-0.05973995850436474	0.5578870308527752	-0.28754799948769083	0.08033180530804628	0.7073384791044642	-0.36632794262878915	-0.37593897870590426	0.011985477840696075	-0.37005546701194564
GSM2528554	0.16906489638331482	1.8405335681215913	0.9011009476226473	-0.06992082927223384	1.164184271484208	0.844732219672924	0.06974648993402163	0.4952687938775148	1.1950464016801048	1.017943350903719	1.6603138248111526	0.9917320789242065
GSM2529714	-1.323356972072098	1.6707064289864633	-0.8428261983292781	-1.0353239619880064	0.7549154078582027	1.2658186176135302	0.7126775379186703	1.1116286708024212	0.8857551456291306	-0.531154016896244	1.0349503208530997	-1.0184734225550247
GSM2530232	0.7618846568103143	0.9251982972476924	0.8484401021339883	0.6968189774751125	1.1609491822069489	0.37728165602757985	0.17689741028849293	0.06992093856401761	0.8376682629597102	-0.2095102889677432	1.1899888100015563	0.8855311947397617
GSM2530029	-0.38716362209775096	0.04027127070326888	0.7827595410739605	0.6011030034045448	0.8022720649770303	0.19341922397353217	-0.6928639067857904	-0.0498200799375181	-0.5850349671062139	0.1662810562567544	-0.2011816273629361	1.1897035261352011
GSM2528343	-0.8194576236695292	0.6237275747103216	-0.29093066751420044	-0.7186098863562536	0.6333359016142533	-0.5226392532438213	-0.7712876833732012	-0.36332382879044195	0.8226685385806873	0.050440729838848904	1.4755055816995073	-0.3866987466893374
GSM2529769	0.6332240070994136	0.7933182162238785	-1.5142755629089986	-0.9480055339905438	1.1681589997920043	1.0145912947183298	-0.25725419895005885	0.8785313332147967	1.0215617583280607	-0.39000645850952903	0.7988953606644097	-0.556966358707836
GSM2528608	0.09291906039993561	-0.3371852523531879	0.5724860076200131	-0.2761796751077557	0.08760420194607772	-0.848197661747304	-0.8626095989171315	-0.6523278433734068	0.27231161384253527	0.6521241100734636	0.18404255348819362	0.8645544804163224
GSM2530460	0.6275905214846953	0.4105714816439314	0.454529222052687	1.0348511026683396	-0.13351798640377036	0.0559468291351862	-0.08439259180163917	-0.4313848525799457	-0.009830293056194019	-0.07216814484821135	0.38075314078463146	0.6862561594617143
GSM2530911	-0.14975223488994238	-0.4372423379133392	0.3973945225401276	-0.06381505469103015	0.8041108530567662	0.29779326334969475	0.0653283958124619	0.4766115582761163	0.33908243812143335	-0.3436126118165558	1.235656081055112	-0.7434569153346112
GSM2529138	-0.5853952616637799	0.037684731509859105	-1.3084434236664002	0.6740808740569123	-0.09419149503753572	1.6950757339486007	0.29047825036543845	0.9494177416972239	-0.5670545186452148	-0.5598299813368373	-0.15916370013267184	-1.3914328408271885
GSM2528198	-0.1913464765375889	-1.2026698105228621	0.24775649015190782	-0.6089663661821729	0.01809120537103145	-1.481601324632939	-1.1583180647870779	-0.8600480374864935	0.026891871597313034	-0.1985606389507734	-0.5317498748117094	0.7013568672973945
GSM2530636	1.6966624326417827	0.5819509473735748	0.4089735029790891	0.6106807619920216	0.8465303498797332	0.2863658746273226	-0.5701296326528913	-0.41091812129121513	0.6911555266274138	-0.14935931453635057	-0.2075631999564278	0.6054995344450838
GSM2530084	-1.2325742123663241	-1.9189020816299127	0.5837775862872026	0.3216360777219341	-2.018333529279754	-0.8219699771094094	-0.49183503599168643	-0.8260508493167573	-2.1828233261275582	-0.18752740821160344	-1.6424327279418094	-0.9092650635247448
GSM2528855	0.5117778514210917	-0.18496141593352056	0.45324049003214695	0.2644508474318404	-0.16885925382788153	-0.05157283056486767	0.2820797769032769	-0.4056001480856604	0.13796346531583129	0.43693757475331657	0.5614725679382974	0.08668265075062512
GSM2530502	0.2020049865022469	0.9596992522637395	-0.5067026525311118	-0.3515022335146185	1.6451628297563976	1.1504798944564425	0.2094852378590807	0.04782741579833552	1.7612229269746802	1.965853000157088	0.774113813025184	-0.3254299981570176
GSM2528780	-0.958335886697674	-0.5050906630682226	-1.1068614648449548	-1.345985600975173	0.22099332769197927	-0.8026239477810501	-1.0909596442363714	-0.7807670072355378	0.5949499841030754	-0.9026107251924266	-0.5715706269808785	-0.7984890939149961
GSM2529381	-1.1200234680828123	-0.4572026648024839	0.8559524685755496	0.7822266335519998	-0.181808025695121	0.5540346606426553	1.0435265871914274	0.3597850265566116	-0.35259852915068796	-0.36967041116343363	0.3102162616396774	0.22220197821611817
GSM2529205	1.242121907669965	0.5048055006509754	-0.18726946471775427	0.07277717193046546	-0.10419899604585263	0.22436958615695607	-0.646441204370119	0.2718124239397264	0.1537258104952168	0.0	0.15478715063034038	-0.5408188519062234
GSM2530846	0.38085017674621413	1.1921578696669315	-0.8682074400594489	0.09009535544985368	0.8470475517689892	0.8046297289303064	0.49636131272098344	0.6257486643075018	0.23542801924325835	-0.4084467158544881	1.1502750380666902	-1.1143848996075545
GSM2530158	0.43676136434475704	-0.4395289117508068	-1.5329869122003983	-1.2990501835542336	-0.6421187657364994	-0.5344593473728306	-0.359315632891284	-0.7289045400770964	-0.7122631257519284	-0.31638829090219395	-0.5425210824975429	-0.7512309937045853
GSM2530452	-0.5127188715433084	-0.29134749766894247	0.06280127564727007	-1.0223975127409415	0.6072659941499994	-1.009215116775323	-1.0243545165832224	-0.7630800050845963	0.9545727805100962	-0.10373917042919699	0.9457966250132251	-0.20910932045660677
GSM2531070	-0.6812610131551424	1.0929199246502421	-0.4433211505975889	-1.1316699899617852	0.07229643702243443	0.2751149317938435	0.1067111612294895	0.007768315828505022	-0.5402686948449694	-0.7525315959115153	0.9708187605834134	-0.8220622160887676
GSM2530956	1.4983277327694202	-0.8118496218537159	-0.7483397086351192	-0.24727086101272056	-1.1747027144141697	-0.6641414508353383	0.724623009078486	0.09112492103793393	-2.3238114592574215	-0.6130045482112733	-1.3541856309072586	-0.5304809730372682
GSM2529593	0.5272055396450916	0.12174514152208937	1.094374218266921	0.953720426231804	0.6428131448810944	0.41037033952798374	0.09905254956163342	-0.053528991319439355	0.8747216162470355	1.086456076953684	0.8681162706883065	1.327403190268793
GSM2529085	-0.35137260819719957	0.3532776172257146	0.3067854290034809	-0.3231271189556762	0.20734010692845695	-1.0258436485439182	-1.016081647203832	-0.8770760884860782	-0.09633116388954241	-0.21294605686483575	0.7467419266851112	0.32120980291782464
GSM2530393	0.4211140124941743	0.34053328107740194	0.7341953572730006	0.10468809647930909	0.29051154870630597	-0.27420477991614295	-0.1143587123377153	-0.5142494174630721	0.18061694000217932	-0.09811628698808275	0.5235705554321134	0.849815938281302
GSM2528138	0.7099520199073323	-0.4004348108218643	0.16063715448883362	-0.3830898898693474	0.30689374955341975	-0.07189091642642692	-0.043958561725574025	-0.5554792307654423	-1.0407990446753745	-0.45265464719402476	-1.0896671525931394	0.5496519212701539
GSM2529652	0.2543145306429092	-1.0298015150399082	-0.33295288402224116	-0.15281389551984279	0.2963533057253561	0.8910798965190895	-0.05559683878285947	0.250964789819873	0.7469678713119319	0.11975679620554934	1.048551478770224	-0.4681659820521691
GSM2530301	0.7606895595621402	1.4168241991220478	1.0982068548934272	0.6589589088831388	0.6626892207222279	0.015905085582215418	-0.2654277638289783	0.07386455123235922	-0.083656935274482	0.38399639610543684	0.149332867099553	0.6740687857779594
GSM2528185	-0.6419840415821179	-1.5373374688924142	2.5981648801418427	2.9322339805297064	-0.7943133182403399	1.732983162842644	2.2074488566118915	2.267238344636032	-2.042250518214315	2.8199116749548474	-1.3018926265696031	1.0222515010868902
GSM2528788	-0.13346377780373764	0.8506789119918582	-0.34390189214532535	0.16281970240547142	-0.7013916025431408	0.7943665603396807	0.2505002101860721	1.1645371705166427	0.794310045160282	-0.036024678257391536	-1.624319897667513	-0.358417159754194
GSM2530275	-1.1586081367784822	-0.7146626945589929	-0.32270153714613664	-0.40533679047563553	-0.5714714757800178	-0.5353245986052577	-0.5804618296239032	-0.6285799622507755	-0.0788230016683129	-0.5404462267973406	-0.3995798168211004	-0.09908450133074102
GSM2530925	1.1316714627106952	1.2752018671123317	0.41112238273557417	0.11473510852459959	-0.9802007940023643	-0.9061015081435793	-0.8496373969920745	-1.1283585824101912	-0.45957685799732795	0.05735885029034892	-1.0588840198813751	0.23954690406209098
GSM2531140	-0.9324009313690437	-0.9489545262844162	-0.37278109205947985	-0.6265562758897285	-0.44656665329066675	-1.0417115088508153	-0.963683423503581	-0.9448545147598452	-0.3057333641449916	0.0519065792217346	-1.0636249904871875	-0.6045204513845448
GSM2531082	-0.6630337104797944	-1.494337412419696	-1.5379767033330065	-0.8539225747686704	-1.2515473340996406	-0.12727742242398624	-0.3744314626033069	-0.27832145170722117	-0.15905125957032112	-0.9542100980161198	0.26252685633854245	-1.492822353894172
GSM2531291	-1.308981974997835	-1.5847781272925137	1.595507973059493	1.745756278293754	-1.9126774860575997	2.782545721433556	2.5272644502699615	2.5768110481775013	-2.1132975219878314	2.5625202565909375	-1.498432523543505	1.4919711585564102
GSM2529404	-1.0219645298231528	-1.9201179630486547	-0.07879791476669103	-0.6093147465833632	-1.7564828514144952	0.02053857817374627	-0.34967274384851044	-0.5037725720632453	-1.995710687912711	0.6760827411896895	-1.3076667040773597	-0.039057767450784896
GSM2531205	1.546387240942224	0.5367186521465649	-1.233587099972177	-0.6016951940805624	-0.09967751897255703	2.1334502070417707	2.0055763321784252	2.028418958944079	0.21568402930472932	-0.12507239079056573	-0.8999203109658133	-0.8432032278013348
GSM2528486	-0.2931793262958201	0.6139619202624857	0.8541711498435802	0.7867969464376776	1.0027483815779787	-0.21375330403632709	0.0260018786627364	0.04398987133331941	0.5553103421646275	0.4732823470775786	1.4914747925917833	0.5025308366963207
GSM2529735	0.8755102388101469	0.6479192535996839	0.5804907653590683	0.44207529155229514	0.5733988384024308	-0.4025917780616564	-0.7678269647178363	-0.5489355242676666	0.4951576975346546	0.5150303546376532	0.6240218074299364	0.35057221136618905
GSM2530645	0.9536612001747685	1.1605425838557855	-0.46005157714281036	0.7398897895267714	-0.4968866057700523	-0.15570419129151922	-0.6628459705147677	-0.5234062770154648	0.5043866288192048	0.5906240345364142	1.2047905870621884	-0.11225744144143286
GSM2531156	-0.6802149403679336	-0.17761782075139984	-0.3248811713960552	-0.057250970228891154	-0.9352731033208117	-0.905641888038708	0.24756473117662817	-0.21046814302821365	0.01679755029871246	-0.3457857107325268	0.6277607005522652	-0.3034722801263188
GSM2531030	-1.2209369528200085	-1.259586533233302	0.18523144115931606	3.2293556829197607	-1.5412349033107486	3.23912127958962	2.098506419876929	2.716107746579631	-1.1325412929219352	3.2830691035546375	-1.330923520245556	2.192271629504596
GSM2529286	-1.1640019807395028	-1.585463357688633	1.0311114971722515	0.7793977865057213	-1.7570467979248803	1.297233158157313	0.6168433882325993	0.3024971083883404	-2.208224433776987	1.7246306508860967	-1.7372847300306413	1.855446138366138
GSM2529850	-1.0766109857491448	-1.4511543948862302	-1.0663276201621241	-1.236790158522893	-1.8460564510923252	0.8054370846167138	1.320277100879039	1.2505792886621934	-1.9556000022770943	1.2628514086575477	-1.7527904180542002	1.753823022476617
GSM2528770	0.6934386722077005	0.17390637438113984	0.09169697590463456	-0.454092486369815	-1.7323560767106039	-0.21680501398074692	-0.48745170705814816	-0.591514110804231	-0.08776596446394601	-0.49997441419136507	-0.49372215950263665	0.3904061199347344
GSM2528332	0.7593139234020819	-0.13644310055788603	0.20209343879572006	-0.04109119404582211	-0.0571525207496155	0.274132371854603	-0.8774260477347242	-0.6410174337470583	-0.49502939039235877	1.00382169483047	-0.7651309349020126	1.7159762494961144
GSM2529888	2.171498207284152	0.5520672069279424	-0.25912021449532896	0.21485907467602156	-1.8567609890555592	1.9439909195843585	0.470866443546193	1.7029137920422726	1.0062454549370727	0.18108891642760958	0.7009560307250299	-0.8378761500193486
GSM2529029	-0.19709254826726913	-0.20240963685236363	0.5284430101456639	-0.07970932547984808	0.16677288311295815	-1.1048459749331219	-1.1394552701656986	-1.0823267284668021	0.11185828547597072	-0.24722393591087313	0.4621866270244382	0.3959803010298471
GSM2529443	-1.2021588574334086	-0.5090368225445893	-0.39544814228709363	-0.9016448030883774	-0.6416696541599525	-1.4292855693481783	-1.2556086672565265	-1.2450235821528377	0.3931059587891314	-0.2622704881726974	-1.6069378824174765	-0.05559049835208667
GSM2529699	-0.3840997381746938	-0.5513059570736186	-0.5540554676834476	-1.239504469947061	-0.35083769266007425	-0.9303420672184837	-1.0922126567068982	-1.109998347041305	-0.7966192941407116	-0.5235811580799257	0.6463893127554521	0.08591281026234968
GSM2528288	2.028949266589992	0.6274523121118653	0.9966618535048557	0.8899728964911159	0.994910965295943	0.6268782787643623	-0.14027414952621176	0.8181814300659288	-0.21365794733714813	0.003178097398269418	0.9056736170177104	0.6589523594102503
GSM2530283	-1.2866064242671709	-1.890425041831515	-1.5220614672583292	-1.4465990091089855	-1.9444580994839193	2.357040192876376	2.5279474826992496	2.018404931420941	-2.1630931958066624	2.3289188956057956	-0.8149425420645164	-1.2599401708217277
GSM2528834	-0.7967349968046314	0.13319262199221468	-1.2877961863788305	-0.2864236156205119	0.308030057705974	1.5790215910877687	1.4417584206402752	1.0925072649037204	1.320998175193901	-0.5003187128706168	-0.3214120874841594	-0.5817256013094707
GSM2530177	-1.355446884320994	-1.741226578440112	0.7635184468412969	2.6375635939067705	-1.422698221882765	0.5478344133855648	0.8110890660965784	0.49727395895047927	-1.744378886381835	2.5068013577969697	-1.3794151123903173	1.9467055531472222
GSM2531079	0.6177839963356606	-0.7275002839519278	0.31762819227649947	0.289768938908805	-1.511020280808704	-0.04622389574623326	0.7202911995777258	0.9084149950170031	-1.397803278508281	-0.023828267568686737	0.37429258679737165	0.06150613726858184
GSM2528590	-1.2022952281101624	0.060457253893085726	0.6648804914085042	0.512197638509522	0.7299359199750418	1.2706881251986066	0.9550268643106467	0.9771204687789102	0.5172472183743217	-0.12268206841440607	1.5867128230825176	0.17668605866751394
GSM2528088	-0.98622419830972	-1.4519884045660958	-0.6117919500117671	-1.0933728566323162	-0.7966225822984827	-1.418955743740802	-0.826849920337413	-0.9479812494688764	-0.88304590145347	-0.576709404508621	-1.1836971717560227	-0.6141271877738838
GSM2530331	-1.1616627555095032	-1.8639484153271144	0.4428793945797495	0.6662427441449197	-1.6776650262305675	0.6490082741862617	0.815078556896595	0.03318146625901359	-1.8887111955786224	0.8850104451311129	-1.5403115459694499	1.2896065608762397
GSM2530987	0.5802638530484125	-0.2214340328683647	-0.46033998879538907	-0.9126996136697376	0.27959972181695525	-0.6139479702573352	-0.9455657349496551	-0.9170787381133991	0.42794123486548374	-0.23778957392155273	0.8440524789051584	0.08427313808737497
GSM2530581	-0.473731988444146	1.0046860609201145	-1.529107620227363	0.10614462560132917	-0.81836845571145	0.3658306739949636	0.536632238009449	0.3543138738978239	0.5854865506257685	-0.21749778948165222	-0.5697057427432732	-1.2907697826162807
GSM2530144	0.21659602695825367	-0.3322338568160725	0.8129099605386422	0.3324544416497544	0.1883870962203605	-0.5188834738839192	-0.9402286510561835	-0.8953566690394554	0.37906030135709845	0.6246274693566843	0.7541938513506662	0.9348546206708219
GSM2529231	0.6368916053491522	0.09651001575100522	0.4661434387221395	0.6663400047412046	1.0008641344255587	0.3498480804264098	0.8313313115337232	1.052130381624011	1.1103840365345592	0.329657260310709	0.7487057509301723	1.019190937674706
GSM2529243	0.24504627974938648	-0.5237738774017969	1.0316262858799372	1.1767260141829963	-0.6132277816328835	-0.2642265016950196	0.22229495743593627	0.2515812419576625	0.2853737171507056	-0.03574619909982551	0.41856797715383937	0.14935689478016156
GSM2528575	-1.1503335122965326	-0.0071686650556260076	-0.05136493589209248	-0.8745575193674939	0.45068157738074294	-0.37596489508580583	-1.0238072419608724	-0.7203636457297716	0.5476933071647243	-0.2047085570449049	0.866634173198452	0.13514395191132098
GSM2531127	0.23234874275151368	0.49890640544615555	0.9403971180570744	0.32001539618803976	0.8722112595253115	-0.09569546367957454	0.12872588130396984	-0.22217389993423314	0.2577775247887438	1.0787764294276967	-0.14250287317412383	0.6468707035934553
GSM2528580	0.558615875312385	0.017274206383785073	0.6807464435097849	0.6897732772532974	0.12926776835442416	0.04848199688332114	0.25114159725010715	-0.20109155442502624	-0.13774603774388047	0.44448234602424214	-1.1701505235203202	0.5571107194862964
GSM2529324	0.3263002735044643	-0.4104784335452782	-0.6201585968951326	-1.0116100392543619	0.14107300819052293	-0.8459430197106432	0.08790580120914644	-0.5294233912326738	-0.13306356603171904	-0.36216846139831127	0.06890716200431607	-1.0620589080539682
GSM2528196	-0.28934976018510206	0.14814781735455917	-1.4830116226511454	-0.510953180998328	0.49222977983953664	0.41726256085420854	-0.4397630339947798	-0.2899643863929429	0.6891682605297772	-0.8408306924494808	0.1693231854132069	-0.7484261849617341
GSM2529749	0.03603462478258907	0.9475045446212873	-0.456235031583756	-0.8447007172153341	0.7720365606567353	-0.8991918189247385	-0.7183235747318443	-1.032430291559284	-0.19527668800708678	-0.5551391779758476	0.516202288412265	-0.4112710901491299
GSM2528135	-0.9275921941280473	-0.4228447237765926	-1.53227754947306	-1.4146378072895327	-1.7549312793657066	-0.4191115070285355	-0.8777749115459056	-0.8095825565288252	0.5525073180688208	-0.35207038665871687	-1.7053810304219847	-1.191209474029619
GSM2531036	0.12051720735154277	-0.6425850002541755	0.7109611643937099	1.0930248191560095	0.15865937876716749	0.5439411016682987	1.5396247923614248	1.349543023580862	-0.32329913333247134	0.04762780926412525	1.5238082085420612	0.517582163694534
GSM2528568	-0.996975133158266	0.3824491102430059	-0.05307537907329669	-0.6628433492395478	0.6015472963924154	0.808586733139326	0.17203617651187375	0.34383448207711714	0.5724796875020385	0.3418721477663084	0.09188463720409693	0.5054093385928816
GSM2529386	-1.3480302686761187	0.8290155518975157	-0.9213821918548617	-1.26425561977331	0.8326775507211519	0.29893914640209446	1.1600691452633574	0.9928181211535979	-0.2802292857326089	-0.7709998644567219	-1.7284053603066383	-1.0551977003118778
GSM2531017	-0.8209464460728466	-1.2846885946661226	0.3917363495084601	1.0845089860699981	-1.711171488373735	2.0574298400793243	1.3936502156936195	1.0139553828597687	-1.9497323534057427	2.831780837286311	-1.1015257098499838	1.8777872822901693
GSM2529539	-1.2815870936788551	-0.35469306190745353	-0.7394109013580312	0.05392650794800185	-0.7236664213682091	0.01322580303100783	0.42541733064916926	0.006211740547802316	-0.4755979906013527	-0.5431420465889457	-0.4742500926626327	-1.170977155570671
GSM2531280	-1.1733034174381989	-1.338634196712161	-1.467443470696602	-1.416849869853487	-1.2339598653953543	-0.4192264844789243	-0.50416251429629	-0.8040967343256096	-0.8827004975866958	-0.8144689717788061	-0.390681066678936	-1.215439526964877
GSM2530804	0.6802092420701981	1.2402879757417165	1.2026555998534592	1.4416092056645156	0.886005479109074	-0.5053650535738083	-0.10635850993098234	-0.324373984083435	0.7729917858671448	0.4143146348351153	1.6529963575361681	1.537594896834979
GSM2530628	1.2131138581164707	0.4037344953091788	0.22088508657956854	-0.29816371183714624	0.6360045322420094	-0.38094226125935593	-0.21886466826203116	0.01820706367713483	0.6146547087635997	-0.08538109338145247	1.0308904938898977	0.5456841481528509
GSM2530335	-1.3607931160112445	-0.8028731023432538	-0.9341181330023152	-1.1663662708725617	-0.3682660379839626	-1.0735858897393373	-0.20299016509349957	-0.39610137401204576	-0.6637801617076577	-0.7555063040096304	0.1596814804638192	-1.043633425310504
GSM2528262	0.966212936055104	1.0467379697602954	0.7010112009938446	0.8474127782854899	0.8046321654703873	0.38445269411077676	0.21583676630853418	0.7462631549565543	-0.020882988461484328	0.4917619964336729	-0.1316352606460663	0.7102514937290637
GSM2530383	-0.6837612395914024	-1.6153867081869306	2.7031412729535718	-0.00434466645354483	-1.836901875687005	1.0650290067530925	1.3742494547461717	0.9871726232339295	-2.081912475380085	0.9741818724934581	-1.4238773498754476	-0.5144256586396074
GSM2530090	-0.8053640619651267	-1.3836336956557844	-0.4193634572176201	-0.6664348659065132	-1.0213135194004832	-0.8096436675264553	-0.07462030286851751	-0.7153662577116559	-1.0060193491854663	-0.5560785697771151	-1.4032208974975717	-1.1845611334625015
GSM2529281	0.2414006072726256	-1.076522178158434	0.4783856829751499	0.5838577335010702	-0.178087325473373	-1.2939823455684478	-1.0818483991666055	-0.7911478332205251	-0.6390918630761909	0.8445541114267053	-0.7459830085355535	0.3311786590143172
GSM2530086	0.06306399228681828	0.2711518624690092	0.30363980200159585	-0.2688462740847266	0.3963053331966186	-0.2101748818673334	-0.7368707803183003	-0.2575437542824568	0.40078425407886026	-0.0783322229572696	0.6490704213011411	0.14564918974245228
GSM2530635	3.026587814573676	-0.014049369703710284	-1.288315848669754	-1.1319357378468977	-0.1350320679957938	0.7937155939801105	0.943461999239894	1.5091469852878918	0.3672902485851157	-0.2065336278276543	-0.4354994496943878	-1.236414845209307
GSM2530289	-0.21962229049988505	0.12949357686807034	0.25680294203350795	-0.2924461764633065	0.1990059167389845	-0.31545211152141833	-0.5980741662445272	-0.7407655875672352	0.26017440620458876	-0.05490855181937354	0.5259246848697219	0.6102491558394955
GSM2529921	0.0719175877906601	-0.39267640118097574	-1.2544794866904398	-0.6069003343743362	0.9730311383388509	1.256654241782783	1.508735349508815	1.2502458916400927	0.045137320639536925	-0.4972372532387117	-1.1232445216279234	-1.1173804711688258
GSM2531226	0.3887848204026993	1.8718308252712033	1.2328686327064298	1.2726369161139677	1.5137922036989575	0.8389453718399504	1.0588708753889426	0.956353421619524	0.43752511591581966	-0.11570036278311274	1.8890599219140642	0.9758887256227525
GSM2529090	-0.5936142164816859	-0.8957952959069148	1.2515608661486695	1.9847925724648825	-1.866740173499188	1.6894702943598585	2.417044229452251	2.514320755884129	-2.1081617043228094	2.944981542022036	-1.513281906282795	1.9789844241439347
GSM2529190	0.38305656847255826	1.6590789917058244	-1.4941442368863873	-1.282567121953444	1.128340829797698	0.13039701474207174	-0.3545075088060451	-0.7061338622858057	1.03997811781518	-0.3415633610261711	1.3649918130501835	0.13693554308174252
GSM2530962	-0.7231407661693378	0.6466023667197979	-0.43875409412802524	-0.536062616598724	0.26984984082969665	0.628423655448871	0.18252207972760603	0.11387245168022804	0.7302013391895906	-0.5793312482072857	-0.3867041235434296	-0.909374143431178
GSM2529344	-0.29671745414775136	-0.5692870775072391	0.5033533784311766	0.26747486194620806	-1.2430568000624305	-0.9217720247177328	-0.6406843391260605	-0.8247862452536482	-0.11842794679979424	-0.2835101724177743	0.004242181880682773	-0.39295974754628876
GSM2528714	-0.197087075392044	1.492837695350898	-0.316748141938854	-0.17118998225044174	0.881745271153819	1.3625455649624643	0.6391320655343676	1.1374733418981	0.9009432884381713	-0.6062321069718095	1.4831568229929306	-0.2093109945642818
GSM2530683	-0.07549835984499233	0.5460236787691652	-0.459582668715708	-0.2894403388350492	-0.3481270249717383	0.3238836136950878	0.6197118231143288	0.8586110240800453	0.6351633372055694	-0.401315098489521	-0.04169813437000892	-0.6038467837060848
GSM2530882	1.00251755017458	0.2603592152437259	0.40351014117923834	-0.42537619810881355	-0.026866451480114236	-1.0891318354840203	-1.0961210051566914	-0.8558718430513071	-0.7644881333136112	0.425676639369	-0.6604586347858474	0.44308223275982245
GSM2528599	0.24234684795611247	0.7122236745952795	1.2896631689129014	0.43354636155783566	0.3700448222913662	-0.06152201434529692	-0.049195406045841016	0.5402291720613135	0.6447425541469939	0.6396788826733707	1.0825570337010948	1.5969836592624214
GSM2529599	-1.2971713007354755	-1.8134207347373352	0.540873976302213	2.8568222459193944	-1.911698973595509	1.6639063903806	1.453756590046604	1.2264743611481799	-2.0898197808664074	2.2989620549503735	-1.3138761641431091	0.39037517454112114
GSM2528420	-0.49010292129613064	-1.3657938021722535	-1.5404552759977386	-1.3839655844852305	-0.3288288102566839	-1.4908873144099553	-0.8110768676215001	-1.304331836625982	-0.7395982406723463	-0.23601910030008624	-0.014135552883650619	-1.0159622539370874
GSM2529037	-1.161485246247477	-0.36914466342606334	-1.0426070531298959	-1.2591617358366984	-0.23794380682674005	-0.5385838186491935	-0.5021845517340326	-0.7746455425600569	-0.3647269366865256	-0.784354547002867	0.3099349044392525	-0.9082133537364129
GSM2528337	-1.3196675254691594	-1.9030069889904297	0.632224143927969	3.0524112230905334	-1.9309443936703328	0.82779904473917	2.1203897779255536	2.0242118894859567	-1.5545041657930063	3.5360595674241124	-1.1696978134504208	1.330330835082206
GSM2530047	0.06143807196003546	-0.22393894738835904	0.9486877233070551	0.6366831927654182	0.548192428407958	-0.41057825380244173	-0.582395376902175	-0.20964112562977846	0.39033210190817275	0.5456680811926803	0.6038753009748472	0.23361757971570024
GSM2529886	-1.1312761287701238	-0.5586852124019346	-0.10961739735658521	1.9132775342570623	-1.299863236399678	2.4839383784190687	1.65586092754234	1.8077566409933183	-1.4336166625241327	2.0266411129923836	-0.845374263635461	1.865319171528377
GSM2529106	0.4750371324832839	0.6386092719679015	0.159004329992439	-0.3762911265139488	0.7903817596805045	0.3304275057620604	-0.14144213048231796	0.7255213332368715	0.6303969052040064	0.2575380174707893	0.5844507637877931	0.024742551260483976
GSM2528424	0.3976168263683972	1.2878888889030915	-0.23805490020277142	-0.8003277045098848	0.8737286000113709	0.05350109448949983	-0.12184913063919646	0.014026446924994631	1.305302180035514	-0.09669035803392582	1.7452345339064774	-0.3351935288247628
GSM2530632	-0.3560133069765387	0.8223671420575374	0.19269814831994006	-0.4804976017922822	0.3378430508080118	0.12363945018369045	-0.07408432004097357	0.9474149948746756	0.6258099563173943	0.14901453336555626	1.1394267523941934	0.001553593120163356
GSM2530627	-1.1913542292949875	0.6508670890997089	-1.0221615924843077	-1.2855399651267136	0.9682791263297107	-1.2366675076788762	-0.39613267606313995	-0.22967973847510095	0.25739861376730705	-0.2645495185883194	0.5602642409528011	-0.014903217656226833
